DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEMAND_[MW],AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW],BELGIUM_DEMAND_[MW],BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW],DENMARK_DEMAND_[MW],DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DENMARK_DEFICIT(-)_SURPLUS(+)_[MW],FRANCE_DEMAND_[MW],FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FRANCE_DEFICIT(-)_SURPLUS(+)_[MW],GERMANY_DEMAND_[MW],GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],GERMANY_DEFICIT(-)_SURPLUS(+)_[MW],NETHERLANDS_DEMAND_[MW],NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW],SLOVENIA_DEMAND_[MW],SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW],SWITZERLAND_DEMAND_[MW],SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW]
12/04/2022,12/04/2022,FCR,1,NEGPOS_08_12,"46,8",73,"46,8",15,86,100,-60,22,130,-15,489,"46,8",116,555,"46,8",59,116,"46,8",-58,15,"46,8",-15,64,"46,8",-42
12/04/2022,12/04/2022,FCR,1,NEGPOS_12_16,"109,2",73,"109,2",35,86,"109,2",-57,22,130,-15,489,"109,2",11,555,"109,2",126,116,"109,2",-48,15,"109,2",-8,64,"128,9",-44
12/04/2022,12/04/2022,FCR,1,NEGPOS_16_20,"101,96",73,"101,96",43,86,"101,96",-57,22,130,-15,489,"101,96",-1,555,"101,96",125,116,"101,96",-48,15,"101,96",-9,64,"101,96",-38
12/04/2022,12/04/2022,FCR,1,NEGPOS_20_24,"55,2",73,"55,2",23,86,100,-60,22,130,-15,489,"55,2",70,555,"55,2",85,116,"55,2",-52,15,"55,2",-14,64,"55,2",-37
13/04/2022,13/04/2022,FCR,1,NEGPOS_00_04,"60,8",73,"60,8",35,86,"78,84",-60,22,129,-15,489,"60,8",19,555,"60,8",119,116,"60,8",-53,15,"60,8",-15,64,"60,8",-30
13/04/2022,13/04/2022,FCR,1,NEGPOS_04_08,"70,8",73,"70,8",35,86,"70,8",-57,22,129,-15,489,"70,8",16,555,"70,8",119,116,"70,8",-53,15,"70,8",-15,64,"70,8",-30
13/04/2022,13/04/2022,FCR,1,NEGPOS_08_12,"81,2",73,"81,2",53,86,"111,4",-60,22,129,-15,489,"81,2",-57,555,"81,2",101,116,"81,2",-49,15,"81,2",-15,64,"81,2",42
13/04/2022,13/04/2022,FCR,1,NEGPOS_12_16,"123,79",73,"123,79",35,86,"123,79",-55,22,129,-15,489,"123,79",-67,555,"123,79",121,116,"123,79",-49,15,"123,79",-8,64,"123,79",39
13/04/2022,13/04/2022,FCR,1,NEGPOS_16_20,"96,8",73,"96,8",53,86,"154,44",-60,22,129,-15,489,"96,8",-13,555,"96,8",80,116,"96,8",-53,15,"96,8",-15,64,"96,8",23
13/04/2022,13/04/2022,FCR,1,NEGPOS_20_24,"49,78",73,"49,78",21,86,"138,12",-60,22,129,-15,489,"49,78",51,555,"49,78",60,116,"49,78",-57,15,"49,78",-14,64,"49,78",14
14/04/2022,14/04/2022,FCR,1,NEGPOS_00_04,42,73,42,6,86,42,-57,22,"64,56",-15,489,42,44,555,42,106,116,42,-53,15,42,-15,64,42,-16
14/04/2022,14/04/2022,FCR,1,NEGPOS_04_08,"110,24",73,"110,24",31,86,"110,24",-57,22,"110,24",-15,489,"110,24",37,555,"110,24",80,116,"110,24",-53,15,"110,24",-9,64,"110,24",-14
14/04/2022,14/04/2022,FCR,1,NEGPOS_08_12,69,73,69,43,86,"109,92",-60,22,69,-15,489,69,-5,555,69,93,116,69,-59,15,69,-15,64,69,18
14/04/2022,14/04/2022,FCR,1,NEGPOS_12_16,"116,56",73,"116,56",30,86,"198,24",-60,22,"116,56",-15,489,"116,56",71,555,"116,56",65,116,"116,56",-59,15,"116,56",-8,64,"116,56",-24
14/04/2022,14/04/2022,FCR,1,NEGPOS_16_20,86,73,86,35,86,"111,32",-60,22,86,-15,489,86,30,555,86,75,116,86,-63,15,86,-15,64,86,13
14/04/2022,14/04/2022,FCR,1,NEGPOS_20_24,"48,04",73,"48,04",20,86,"121,28",-60,22,"64,56",-15,489,"48,04",92,555,"48,04",37,116,"48,04",-63,15,"48,04",-14,64,"48,04",3
15/04/2022,15/04/2022,FCR,1,NEGPOS_00_04,"55,6",73,"55,6",26,86,"55,6",-55,22,"64,52",-15,489,"55,6",25,555,"55,6",82,116,"55,6",-44,15,"55,6",-15,64,"55,6",-4
15/04/2022,15/04/2022,FCR,1,NEGPOS_04_08,"119,92",73,"119,92",52,86,"119,92",-55,22,"119,92",-14,489,"119,92",20,555,"119,92",81,116,"119,92",-44,15,"119,92",-9,64,"119,92",-31
15/04/2022,15/04/2022,FCR,1,NEGPOS_08_12,"124,16",73,"124,16",66,86,"124,16",-55,22,"124,16",-14,489,"124,16",-30,555,"124,16",55,116,"124,16",-40,15,"124,16",-9,64,"124,16",27
15/04/2022,15/04/2022,FCR,1,NEGPOS_12_16,"291,74",73,"291,74",52,86,"291,74",-41,22,"291,74",-12,489,"291,74",-30,555,"291,74",82,116,"291,74",-40,15,"291,74",-8,64,"291,74",-2
15/04/2022,15/04/2022,FCR,1,NEGPOS_16_20,"151,28",73,"151,28",62,86,"151,28",-55,22,"151,28",-14,489,"151,28",-1,555,"151,28",56,116,"151,28",-40,15,"151,28",-9,64,"151,28",1
15/04/2022,15/04/2022,FCR,1,NEGPOS_20_24,"45,63",73,"45,63",5,86,"45,63",-55,22,"64,52",-15,489,"45,63",107,555,"45,63",44,116,"45,63",-48,15,"45,63",-15,64,"45,63",-23
16/04/2022,16/04/2022,FCR,1,NEGPOS_00_04,48,73,48,10,86,"55,8",-60,22,"64,52",-15,489,48,94,555,48,44,116,48,-50,15,48,-15,64,48,-8
16/04/2022,16/04/2022,FCR,1,NEGPOS_04_08,92,73,92,36,86,92,-55,22,92,-15,489,92,55,555,92,44,116,92,-40,15,92,-15,64,92,-10
16/04/2022,16/04/2022,FCR,1,NEGPOS_08_12,96,73,96,31,86,"202,68",-60,22,96,-15,489,96,76,555,96,44,116,96,-40,15,96,-14,64,96,-22
16/04/2022,16/04/2022,FCR,1,NEGPOS_12_16,"55,2",73,"55,2",12,86,"302,72",-60,22,"64,52",-15,489,"55,2",140,555,"55,2",25,116,"55,2",-44,15,"55,2",-14,64,"151,1",-44
16/04/2022,16/04/2022,FCR,1,NEGPOS_16_20,75,73,75,25,86,"142,36",-60,22,75,-15,489,"51,44",146,555,75,4,116,75,-41,15,75,-15,64,99,-44
16/04/2022,16/04/2022,FCR,1,NEGPOS_20_24,49,73,49,11,86,49,-55,22,"64,52",-15,489,"42,2",146,555,49,12,116,49,-50,15,49,-15,64,49,-34
17/04/2022,17/04/2022,FCR,1,NEGPOS_00_04,27,73,27,1,86,"77,64",-60,22,"64,52",-15,489,27,127,555,27,29,116,27,-50,15,27,-15,64,27,-17
17/04/2022,17/04/2022,FCR,1,NEGPOS_04_08,71,73,71,22,86,"82,6",-60,22,71,-15,489,71,102,555,71,29,116,71,-40,15,71,-14,64,71,-24
17/04/2022,17/04/2022,FCR,1,NEGPOS_08_12,"124,68",73,"124,68",28,86,"175,44",-60,22,"124,68",-14,489,"124,68",58,555,"124,68",29,116,"124,68",-40,15,"124,68",-8,64,"124,68",7
17/04/2022,17/04/2022,FCR,1,NEGPOS_12_16,143,73,143,18,86,"375,12",-60,22,143,-14,489,143,141,555,143,-28,116,143,-40,15,143,-8,64,143,-9
17/04/2022,17/04/2022,FCR,1,NEGPOS_16_20,74,73,74,22,86,"119,84",-60,22,74,-15,489,32,146,555,74,9,116,74,-44,15,74,-14,64,85,-44
17/04/2022,17/04/2022,FCR,1,NEGPOS_20_24,"50,39",73,"50,39",2,86,"50,39",-55,22,"64,52",-15,489,11,146,555,"50,39",-15,116,"50,39",-44,15,"50,39",-14,64,"50,39",-5
18/04/2022,18/04/2022,FCR,1,NEGPOS_00_04,30,73,30,-8,86,"59,88",-60,22,"64,52",-15,489,11,146,555,30,41,116,30,-45,15,30,-15,64,"84,4",-44
18/04/2022,18/04/2022,FCR,1,NEGPOS_04_08,70,73,70,13,86,70,-55,22,70,-15,489,70,102,555,70,41,116,70,-39,15,70,-14,64,70,-33
18/04/2022,18/04/2022,FCR,1,NEGPOS_08_12,82,73,82,13,86,"100,2",-60,22,82,-15,489,82,118,555,82,41,116,82,-39,15,82,-14,64,82,-44
18/04/2022,18/04/2022,FCR,1,NEGPOS_12_16,"138,6",73,"138,6",13,86,"182,24",-60,22,"138,6",-14,489,"138,6",144,555,"138,6",9,116,"138,6",-39,15,"138,6",-9,64,"172,2",-44
18/04/2022,18/04/2022,FCR,1,NEGPOS_16_20,114,73,114,19,86,114,-55,22,114,-15,489,114,105,555,114,41,116,114,-43,15,114,-8,64,160,-44
18/04/2022,18/04/2022,FCR,1,NEGPOS_20_24,80,73,80,37,86,80,-55,22,80,-15,489,80,119,555,80,5,116,80,-43,15,80,-12,64,80,-36
19/04/2022,19/04/2022,FCR,1,NEGPOS_00_04,52,73,52,-8,86,52,-55,22,"64,52",-15,489,52,79,555,52,101,116,52,-43,15,52,-15,64,64,-44
19/04/2022,19/04/2022,FCR,1,NEGPOS_04_08,111,73,111,21,86,111,-55,22,111,-15,489,111,54,555,111,86,116,111,-43,15,111,-9,64,111,-39
19/04/2022,19/04/2022,FCR,1,NEGPOS_08_12,94,73,94,65,86,94,-55,22,94,-15,489,94,-13,555,94,105,116,94,-39,15,94,-14,64,94,-34
19/04/2022,19/04/2022,FCR,1,NEGPOS_12_16,"168,8",73,"168,8",53,86,"168,8",-51,22,"168,8",-14,489,"168,8",-52,555,"168,8",139,116,"168,8",-39,15,"168,8",-8,64,"168,8",-28
19/04/2022,19/04/2022,FCR,1,NEGPOS_16_20,111,73,111,45,86,111,-55,22,111,-15,489,111,10,555,111,110,116,111,-49,15,111,-8,64,111,-38
19/04/2022,19/04/2022,FCR,1,NEGPOS_20_24,54,73,54,-6,86,"68,76",-60,22,"64,52",-15,489,54,99,555,54,67,116,54,-53,15,54,-14,64,54,-18
20/04/2022,20/04/2022,FCR,1,NEGPOS_00_04,57,73,57,19,86,57,-55,22,"64,52",-15,489,57,43,555,57,77,116,57,-39,15,57,-15,64,57,-15
20/04/2022,20/04/2022,FCR,1,NEGPOS_04_08,105,73,105,24,86,105,-55,22,105,-15,489,105,-10,555,105,137,116,105,-39,15,105,-9,64,105,-33
20/04/2022,20/04/2022,FCR,1,NEGPOS_08_12,"75,8",73,"75,8",44,86,"75,8",-55,22,"75,8",-15,489,"75,8",44,555,"75,8",84,116,"75,8",-48,15,"75,8",-15,64,"75,8",-39
20/04/2022,20/04/2022,FCR,1,NEGPOS_12_16,"137,12",73,"137,12",28,86,"137,12",-55,22,"137,12",-14,489,"137,12",41,555,"137,12",100,116,"137,12",-48,15,"137,12",-8,64,145,-44
20/04/2022,20/04/2022,FCR,1,NEGPOS_16_20,"105,32",73,"105,32",49,86,"105,32",-55,22,"105,32",-15,489,"105,32",3,555,"105,32",89,116,"105,32",-58,15,"105,32",-9,64,"105,32",-4
20/04/2022,20/04/2022,FCR,1,NEGPOS_20_24,53,73,53,-1,86,"72,4",-60,22,"64,52",-15,489,"45,92",146,555,53,26,116,53,-53,15,53,-14,64,53,-29
21/04/2022,21/04/2022,FCR,1,NEGPOS_00_04,54,73,54,27,86,54,-55,22,"64,52",-15,489,54,64,555,54,78,116,54,-40,15,54,-15,64,"62,4",-44
21/04/2022,21/04/2022,FCR,1,NEGPOS_04_08,"86,89",73,"86,89",14,86,"86,89",-55,22,"86,89",-15,489,"86,89",67,555,"86,89",98,116,"86,89",-40,15,"86,89",-15,64,"86,89",-43
21/04/2022,21/04/2022,FCR,1,NEGPOS_08_12,"75,52",73,"75,52",22,86,"82,4",-60,22,"75,52",-15,489,"75,52",85,555,"75,52",44,116,"75,52",-59,15,"75,52",-14,64,"75,52",-3
21/04/2022,21/04/2022,FCR,1,NEGPOS_12_16,"195,24",73,"195,24",35,86,"195,24",-55,22,"195,24",-13,489,"195,24",6,555,"195,24",62,116,"195,24",-59,15,"195,24",-8,64,"195,24",32
21/04/2022,21/04/2022,FCR,1,NEGPOS_16_20,"114,44",73,"114,44",42,86,"114,44",-55,22,"114,44",-15,489,"114,44",15,555,"114,44",80,116,"114,44",-50,15,"114,44",-8,64,"114,44",-9
21/04/2022,21/04/2022,FCR,1,NEGPOS_20_24,"42,2",73,"42,2",3,86,"42,2",-55,22,"64,52",-15,489,"40,56",146,555,"42,2",27,116,"42,2",-50,15,"42,2",-14,64,"42,2",-42
22/04/2022,22/04/2022,FCR,1,NEGPOS_00_04,84,73,84,26,86,"148,84",-60,22,84,-15,489,84,76,555,84,39,116,84,-40,15,84,-15,64,84,-11
22/04/2022,22/04/2022,FCR,1,NEGPOS_04_08,74,73,74,16,86,"103,8",-60,22,74,-15,489,74,58,555,74,73,116,74,-40,15,74,-15,64,74,-17
22/04/2022,22/04/2022,FCR,1,NEGPOS_08_12,"64,44",73,"64,44",24,86,"123,56",-60,22,"64,52",-15,489,"64,44",138,555,"64,44",12,116,"64,44",-44,15,"64,44",-14,64,"64,44",-41
22/04/2022,22/04/2022,FCR,1,NEGPOS_12_16,155,73,155,27,86,"247,8",-60,22,155,-14,489,155,100,555,155,3,116,155,-40,15,155,-8,64,155,-8
22/04/2022,22/04/2022,FCR,1,NEGPOS_16_20,90,73,90,29,86,90,-55,22,90,-15,489,90,59,555,90,75,116,90,-40,15,90,-14,64,90,-39
22/04/2022,22/04/2022,FCR,1,NEGPOS_20_24,45,73,45,10,86,"114,44",-60,22,"64,52",-15,489,32,146,555,45,-17,116,45,-48,15,45,-14,64,45,-2
23/04/2022,23/04/2022,FCR,1,NEGPOS_00_04,74,73,74,3,86,"89,68",-60,22,"806,42",-15,489,"32,24",146,555,74,24,116,74,-44,15,74,-15,64,74,-39
23/04/2022,23/04/2022,FCR,1,NEGPOS_04_08,72,73,72,-3,86,"110,96",-60,22,"1075,23",-15,489,72,120,555,72,33,116,72,-40,15,72,-15,64,72,-20
23/04/2022,23/04/2022,FCR,1,NEGPOS_08_12,"198,72",73,"198,72",8,86,"234,16",-60,22,"1075,23",-15,489,"198,72",81,555,"198,72",9,116,"198,72",-40,15,"198,72",-8,64,"198,72",27
23/04/2022,23/04/2022,FCR,1,NEGPOS_12_16,"223,42",73,"223,42",3,86,"356,04",-60,22,"806,42",-15,489,"223,42",123,555,"223,42",-18,116,"223,42",-40,15,"223,42",-8,64,"223,42",15
23/04/2022,23/04/2022,FCR,1,NEGPOS_16_20,86,73,86,-3,86,"133,16",-60,22,"1075,23",-15,489,"52,96",146,555,86,1,116,86,-40,15,86,-14,64,86,-15
23/04/2022,23/04/2022,FCR,1,NEGPOS_20_24,"49,82",73,"49,82",2,86,"66,12",-60,22,"806,42",-15,489,11,146,555,"49,82",-13,116,"49,82",-40,15,"49,82",-14,64,"49,82",-6
24/04/2022,24/04/2022,FCR,1,NEGPOS_00_04,45,73,45,3,86,"144,76",-60,22,"806,43",-15,489,"39,84",146,555,45,26,116,45,-41,15,45,-15,64,50,-44
24/04/2022,24/04/2022,FCR,1,NEGPOS_04_08,"65,1",73,"65,1",23,86,"150,76",-60,22,"1075,24",-15,489,"65,1",91,555,"65,1",36,116,"65,1",-40,15,"65,1",-15,64,"65,1",-20
24/04/2022,24/04/2022,FCR,1,NEGPOS_08_12,100,73,100,23,86,"256,08",-60,22,"1075,24",-15,489,100,100,555,100,18,116,100,-40,15,100,-12,64,100,-14
24/04/2022,24/04/2022,FCR,1,NEGPOS_12_16,"188,89",73,"188,89",29,86,"343,92",-60,22,"806,43",-15,489,"79,84",146,555,"188,89",-40,116,"188,89",-40,15,"188,89",-8,64,"188,89",-12
24/04/2022,24/04/2022,FCR,1,NEGPOS_16_20,"71,48",73,"71,48",25,86,"71,48",-59,22,"1182,76",-15,489,"71,48",141,555,"71,48",-15,116,"71,48",-40,15,"71,48",-14,64,"71,48",-23
24/04/2022,24/04/2022,FCR,1,NEGPOS_20_24,"49,2",73,"49,2",14,86,"49,2",-56,22,"1182,76",-15,489,"49,2",98,555,"49,2",26,116,"49,2",-40,15,"49,2",-14,64,"49,2",-13
25/04/2022,25/04/2022,FCR,1,NEGPOS_00_04,50,73,50,13,86,50,-56,22,"1075,24",-15,489,50,87,555,50,62,116,50,-40,15,50,-15,64,50,-36
25/04/2022,25/04/2022,FCR,1,NEGPOS_04_08,56,73,56,25,86,"66,08",-60,22,"1290,29",-15,489,56,62,555,56,49,116,56,-40,15,56,-15,64,56,-6
25/04/2022,25/04/2022,FCR,1,NEGPOS_08_12,"74,38",73,"74,38",51,86,"80,92",-60,22,"1344,05",-15,489,"74,38",23,555,"74,38",29,116,"74,38",-50,15,"74,38",-14,64,"74,38",43
25/04/2022,25/04/2022,FCR,1,NEGPOS_12_16,"151,44",73,"151,44",85,86,"151,44",-56,22,"1075,24",-15,489,"151,44",-63,555,"151,44",88,116,"151,44",-50,15,"151,44",-8,64,"151,44",19
25/04/2022,25/04/2022,FCR,1,NEGPOS_16_20,"87,22",73,"87,22",57,86,"96,44",-60,22,"1344,05",-15,489,"87,22",-34,555,"87,22",71,116,"87,22",-50,15,"87,22",-14,64,"87,22",45
25/04/2022,25/04/2022,FCR,1,NEGPOS_20_24,45,73,45,15,86,"148,84",-60,22,"1344,05",-15,489,45,95,555,45,18,116,45,-50,15,45,-14,64,45,11
26/04/2022,26/04/2022,FCR,1,NEGPOS_00_04,"43,2",73,"43,2",14,86,"108,64",-60,22,"1182,76",-15,489,"43,2",59,555,"43,2",107,116,"43,2",-50,15,"43,2",-15,64,"43,2",-40
26/04/2022,26/04/2022,FCR,1,NEGPOS_04_08,"74,13",73,"74,13",31,86,"74,13",-56,22,"1451,57",-15,489,"74,13",34,555,"74,13",58,116,"74,13",-50,15,"74,13",-15,64,"74,13",15
26/04/2022,26/04/2022,FCR,1,NEGPOS_08_12,47,73,47,16,86,"56,88",-60,22,"80,12",-15,489,47,109,555,47,25,116,47,-52,15,47,-15,64,47,-8
26/04/2022,26/04/2022,FCR,1,NEGPOS_12_16,"113,25",73,"113,25",47,86,"132,32",-60,22,"113,25",-15,489,"113,25",25,555,"113,25",92,116,"113,25",-50,15,"113,25",-8,64,"113,25",-27
26/04/2022,26/04/2022,FCR,1,NEGPOS_16_20,"86,2",73,"86,2",37,86,"86,2",-56,22,"86,2",-15,489,"86,2",37,555,"86,2",24,116,"86,2",-40,15,"86,2",-15,64,"86,2",28
26/04/2022,26/04/2022,FCR,1,NEGPOS_20_24,40,73,40,12,86,"44,64",-60,22,"80,12",-15,489,11,146,555,40,-1,116,40,-44,15,40,-15,64,40,-23
27/04/2022,27/04/2022,FCR,1,NEGPOS_00_04,"128,88",73,"128,88",16,86,"128,88",-55,22,"1156,05",-15,489,"128,88",53,555,"128,88",53,116,"128,88",-45,15,"128,88",-9,64,"128,88",2
27/04/2022,27/04/2022,FCR,1,NEGPOS_04_08,109,73,109,0,86,109,-55,22,"1371,13",-15,489,109,20,555,109,81,116,109,-45,15,109,-9,64,109,23
27/04/2022,27/04/2022,FCR,1,NEGPOS_08_12,88,73,88,2,86,"95,92",-60,22,"1075,94",-15,489,88,33,555,88,23,116,88,-41,15,88,-15,64,88,73
27/04/2022,27/04/2022,FCR,1,NEGPOS_12_16,"146,86",73,"146,86",34,86,"146,86",-55,22,"940,97",-15,489,"146,86",4,555,"146,86",37,116,"146,86",-41,15,"146,86",-7,64,"146,86",44
27/04/2022,27/04/2022,FCR,1,NEGPOS_16_20,"105,12",73,"105,12",13,86,"109,4",-60,22,"1128,09",-15,489,"105,12",31,555,"105,12",37,116,"105,12",-41,15,"105,12",-8,64,"105,12",43
27/04/2022,27/04/2022,FCR,1,NEGPOS_20_24,70,73,70,-2,86,130,-60,22,"1344,25",-15,489,70,138,555,70,-7,116,70,-41,15,70,-15,64,70,2
28/04/2022,28/04/2022,FCR,1,NEGPOS_00_04,87,73,87,3,86,87,-55,22,"914,06",-15,489,87,58,555,87,60,116,87,-40,15,87,-15,64,87,4
28/04/2022,28/04/2022,FCR,1,NEGPOS_04_08,94,73,94,15,86,94,-55,22,"914,06",-15,489,94,48,555,94,59,116,94,-40,15,94,-15,64,94,3
28/04/2022,28/04/2022,FCR,1,NEGPOS_08_12,"92,28",73,"92,28",21,86,"129,64",-60,22,"914,06",-15,489,"92,28",48,555,"92,28",59,116,"92,28",-40,15,"92,28",-15,64,"92,28",2
28/04/2022,28/04/2022,FCR,1,NEGPOS_12_16,"119,84",73,"119,84",1,86,"119,84",-55,22,"914,06",-15,489,"119,84",33,555,"119,84",64,116,"119,84",-40,15,"119,84",-7,64,"119,84",19
28/04/2022,28/04/2022,FCR,1,NEGPOS_16_20,"96,2",73,"96,2",25,86,"104,6",-60,22,"914,06",-15,489,"96,2",23,555,"96,2",60,116,"96,2",-40,15,"96,2",-15,64,"96,2",22
28/04/2022,28/04/2022,FCR,1,NEGPOS_20_24,61,73,61,6,86,"140,76",-60,22,"914,06",-15,489,61,88,555,61,41,116,61,-40,15,61,-15,64,61,-5
29/04/2022,29/04/2022,FCR,1,NEGPOS_00_04,50,73,50,13,86,50,-55,22,"1075,12",-15,489,50,6,555,50,110,116,50,-40,15,50,-15,64,50,-4
29/04/2022,29/04/2022,FCR,1,NEGPOS_04_08,71,73,71,32,86,71,-55,22,"1236,39",-15,489,71,-33,555,71,144,116,71,-40,15,71,-15,64,71,-18
29/04/2022,29/04/2022,FCR,1,NEGPOS_08_12,"84,09",73,"84,09",57,86,"84,09",-56,22,"1263,27",-15,489,"84,09",-50,555,"84,09",87,116,"84,09",-40,15,"84,09",-15,64,"84,09",32
29/04/2022,29/04/2022,FCR,1,NEGPOS_12_16,"132,46",73,"132,46",34,86,"132,46",-51,22,"806,3",-15,489,"132,46",-60,555,"132,46",79,116,"132,46",-40,15,"132,46",-7,64,"132,46",60
29/04/2022,29/04/2022,FCR,1,NEGPOS_16_20,75,73,75,38,86,"98,96",-60,22,"1182,64",-15,489,75,-12,555,75,119,116,75,-40,15,75,-15,64,75,-15
29/04/2022,29/04/2022,FCR,1,NEGPOS_20_24,"42,54",73,"42,54",17,86,"116,28",-60,22,"1075,12",-15,489,"42,54",125,555,"42,54",13,116,"42,54",-44,15,"42,54",-15,64,"42,54",-21
30/04/2022,30/04/2022,FCR,1,NEGPOS_00_04,40,73,40,14,86,40,-55,22,99,-15,489,40,86,555,40,62,116,40,-44,15,40,-15,64,40,-33
30/04/2022,30/04/2022,FCR,1,NEGPOS_04_08,"90,7",73,"90,7",28,86,"90,7",-55,22,99,-15,489,"90,7",15,555,"90,7",69,116,"90,7",-44,15,"90,7",-15,64,"90,7",17
30/04/2022,30/04/2022,FCR,1,NEGPOS_08_12,77,73,77,26,86,77,-55,22,144,-15,489,77,64,555,77,45,116,77,-40,15,77,-15,64,77,-10
30/04/2022,30/04/2022,FCR,1,NEGPOS_12_16,"64,1",73,"64,1",26,86,"125,8",-60,22,99,-15,489,"64,1",113,555,"64,1",24,116,"64,1",-40,15,"64,1",-14,64,"64,1",-34
30/04/2022,30/04/2022,FCR,1,NEGPOS_16_20,"55,2",73,"55,2",20,86,64,-60,22,144,-15,489,"55,2",124,555,"55,2",4,116,"55,2",-43,15,"55,2",-15,64,"55,2",-15
30/04/2022,30/04/2022,FCR,1,NEGPOS_20_24,"41,08",73,"41,08",35,86,"59,24",-60,22,144,-15,489,"41,08",94,555,"41,08",0,116,"41,08",-51,15,"41,08",-15,64,"41,08",12
01/05/2022,01/05/2022,FCR,1,NEGPOS_00_04,"41,02",73,"41,02",14,86,"87,52",-60,22,"68,19",-15,489,"41,02",57,555,"41,02",50,116,"41,02",-44,15,"41,02",-15,64,"41,02",13
01/05/2022,01/05/2022,FCR,1,NEGPOS_04_08,"129,4",73,"129,4",23,86,"129,4",-55,22,"129,4",-10,489,"129,4",15,555,"129,4",49,116,"129,4",-44,15,"129,4",-9,64,"129,4",31
01/05/2022,01/05/2022,FCR,1,NEGPOS_08_12,"120,24",73,"120,24",21,86,"163,92",-60,22,"120,24",-10,489,"120,24",70,555,"120,24",9,116,"120,24",-44,15,"120,24",-9,64,"120,24",23
01/05/2022,01/05/2022,FCR,1,NEGPOS_12_16,"133,88",73,"133,88",21,86,"249,28",-60,22,"133,88",-10,489,"133,88",102,555,"133,88",-36,116,"133,88",-44,15,"133,88",-8,64,"133,88",35
01/05/2022,01/05/2022,FCR,1,NEGPOS_16_20,"96,6",73,"96,6",21,86,"96,6",-55,22,"96,6",-10,489,"96,6",67,555,"96,6",15,116,"96,6",-44,15,"96,6",-15,64,"96,6",21
01/05/2022,01/05/2022,FCR,1,NEGPOS_20_24,45,73,45,27,86,"53,2",-60,22,"66,58",-15,489,45,85,555,45,-5,116,45,-46,15,45,-15,64,45,29
02/05/2022,02/05/2022,FCR,1,NEGPOS_00_04,"55,6",73,"55,6",29,86,"55,6",-55,22,"108,46",-15,489,"55,6",40,555,"55,6",56,116,"55,6",-44,15,"55,6",-15,64,"55,6",4
02/05/2022,02/05/2022,FCR,1,NEGPOS_04_08,"91,65",73,"91,65",31,86,"91,65",-55,22,"107,25",-15,489,"91,65",10,555,"91,65",76,116,"91,65",-44,15,"91,65",-15,64,"91,65",14
02/05/2022,02/05/2022,FCR,1,NEGPOS_08_12,"78,88",73,"78,88",47,86,"78,88",-55,22,"106,85",-15,489,"78,88",21,555,"78,88",-4,116,"78,88",-45,15,"78,88",-15,64,"78,88",66
02/05/2022,02/05/2022,FCR,1,NEGPOS_12_16,"143,77",73,"143,77",29,86,"143,77",-50,22,"143,77",-13,489,"143,77",28,555,"143,77",36,116,"143,77",-45,15,"143,77",-8,64,"143,77",24
02/05/2022,02/05/2022,FCR,1,NEGPOS_16_20,"88,32",73,"88,32",29,86,"89,08",-60,22,"1182,56",-15,489,"88,32",-18,555,"88,32",58,116,"88,32",-45,15,"88,32",-15,64,"88,32",66
02/05/2022,02/05/2022,FCR,1,NEGPOS_20_24,"40,97",73,"40,97",22,86,"118,92",-60,22,"1075,05",-15,489,"40,97",71,555,"40,97",2,116,"40,97",-45,15,"40,97",-15,64,"40,97",40
