HourUTC;HourDK;FCR_N_PriceDKK;FCR_N_PriceEUR;FCR_D_UpPriceDKK;FCR_D_UpPriceEUR;FCR_D_DownPriceEUR
2022-04-26 09:00;2022-04-26 11:00;195,160004;26,230000;240,910004;32,380001;
2022-04-26 10:00;2022-04-26 12:00;197,389999;26,530001;233,550003;31,389999;
2022-04-26 11:00;2022-04-26 13:00;205,419998;27,610001;271,049988;36,430000;
2022-04-26 12:00;2022-04-26 14:00;204,679993;27,510000;230,570007;30,990000;
2022-04-26 13:00;2022-04-26 15:00;204,679993;27,510000;232,580002;31,260000;
2022-04-26 14:00;2022-04-26 16:00;197,240005;26,510000;219,710007;29,530001;
2022-04-26 15:00;2022-04-26 17:00;198,580002;26,690001;239,949997;32,250000;
2022-04-26 16:00;2022-04-26 18:00;204,679993;27,510000;239,720001;32,220001;
2022-04-26 17:00;2022-04-26 19:00;205,869995;27,670000;242,250000;32,560001;
2022-04-26 18:00;2022-04-26 20:00;202,669998;27,240000;243,889999;32,779999;
2022-04-26 19:00;2022-04-26 21:00;215,389999;28,950001;268,809998;36,130001;
2022-04-26 20:00;2022-04-26 22:00;268,809998;36,130001;302,000000;40,590000;
2022-04-26 21:00;2022-04-26 23:00;290,089996;38,990002;298,350006;40,099998;
2022-04-26 22:00;2022-04-27 00:00;275,019989;36,970001;261,779999;35,189999;
2022-04-26 23:00;2022-04-27 01:00;248,240005;33,369999;234,330002;31,500000;
2022-04-27 00:00;2022-04-27 02:00;247,949997;33,330002;226,600006;30,459999;
2022-04-27 01:00;2022-04-27 03:00;257,019989;34,549999;216,550003;29,110001;
2022-04-27 02:00;2022-04-27 04:00;255,529999;34,349998;215,589996;28,980000;
2022-04-27 03:00;2022-04-27 05:00;312,670013;42,029999;219,380005;29,490000;
2022-04-27 04:00;2022-04-27 06:00;301,279999;40,500000;222,880005;29,959999;
2022-04-27 05:00;2022-04-27 07:00;344,279999;46,279999;372,480011;50,070000;
2022-04-27 06:00;2022-04-27 08:00;267,809998;36,000000;358,859985;48,240002;
2022-04-27 07:00;2022-04-27 09:00;250,250000;33,639999;352,839996;47,430000;
2022-04-27 08:00;2022-04-27 10:00;230,389999;30,969999;256,350006;34,459999;
2022-04-27 09:00;2022-04-27 11:00;208,220001;27,990000;255,380005;34,330002;
2022-04-27 10:00;2022-04-27 12:00;201,000000;27,020000;247,800003;33,310001;
2022-04-27 11:00;2022-04-27 13:00;201,899994;27,139999;246,089996;33,080002;
2022-04-27 12:00;2022-04-27 14:00;224,139999;30,129999;245,940002;33,060001;
2022-04-27 13:00;2022-04-27 15:00;223,690002;30,070000;243,699997;32,759998;
2022-04-27 14:00;2022-04-27 16:00;225,259995;30,280001;245,490005;33,000000;
2022-04-27 15:00;2022-04-27 17:00;222,210007;29,870001;244,899994;32,919998;
2022-04-27 16:00;2022-04-27 18:00;207,919998;27,950001;244,300003;32,840000;
2022-04-27 17:00;2022-04-27 19:00;207,850006;27,940001;244,750000;32,900002;
2022-04-27 18:00;2022-04-27 20:00;202,860001;27,270000;247,130005;33,220001;
2022-04-27 19:00;2022-04-27 21:00;222,429993;29,900000;280,529999;37,709999;
2022-04-27 20:00;2022-04-27 22:00;261,859985;35,200001;344,130005;46,259998;
2022-04-27 21:00;2022-04-27 23:00;270,630005;36,380001;314,820007;42,320000;
2022-04-27 22:00;2022-04-28 00:00;351,660004;47,270000;282,920013;38,029999;
2022-04-27 23:00;2022-04-28 01:00;308,660004;41,490002;282,470001;37,970001;
2022-04-28 00:00;2022-04-28 02:00;307,989990;41,400002;244,009995;32,799999;
2022-04-28 01:00;2022-04-28 03:00;304,339996;40,910000;229,500000;30,850000;
2022-04-28 02:00;2022-04-28 04:00;308,429993;41,459999;229,729996;30,879999;
2022-04-28 03:00;2022-04-28 05:00;335,510010;45,099998;241,330002;32,439999;
2022-04-28 04:00;2022-04-28 06:00;341,459991;45,900002;241,179993;32,419998;
2022-04-28 05:00;2022-04-28 07:00;321,380005;43,200001;291,989990;39,250000;
2022-04-28 06:00;2022-04-28 08:00;286,190002;38,470001;291,549988;39,189999;
2022-04-28 07:00;2022-04-28 09:00;256,140015;34,430000;300,029999;40,330002;
2022-04-28 08:00;2022-04-28 10:00;247,949997;33,330002;253,830002;34,119999;
2022-04-28 09:00;2022-04-28 11:00;235,600006;31,670000;257,250000;34,580002;
2022-04-28 10:00;2022-04-28 12:00;243,339996;32,709999;276,820007;37,209999;
2022-04-28 11:00;2022-04-28 13:00;259,329987;34,860001;280,160004;37,660000;
2022-04-28 12:00;2022-04-28 14:00;256,730011;34,509998;279,420013;37,560001;
2022-04-28 13:00;2022-04-28 15:00;244,979996;32,930000;275,480011;37,029999;
2022-04-28 14:00;2022-04-28 16:00;244,460007;32,860001;273,390015;36,750000;
2022-04-28 15:00;2022-04-28 17:00;245,199997;32,959999;274,510010;36,900002;
2022-04-28 16:00;2022-04-28 18:00;254,720001;34,240002;288,350006;38,759998;
2022-04-28 17:00;2022-04-28 19:00;262,010010;35,220001;304,040009;40,869999;
2022-04-28 18:00;2022-04-28 20:00;262,529999;35,290001;297,869995;40,040001;
2022-04-28 19:00;2022-04-28 21:00;260,450012;35,009998;294,079987;39,529999;
2022-04-28 20:00;2022-04-28 22:00;303,970001;40,860001;300,619995;40,410000;
2022-04-28 21:00;2022-04-28 23:00;307,989990;41,400002;289,019989;38,849998;
2022-04-28 22:00;2022-04-29 00:00;382,100006;51,349998;325,769989;43,779999;
2022-04-28 23:00;2022-04-29 01:00;356,500000;47,910000;330,160004;44,369999;
2022-04-29 00:00;2022-04-29 02:00;353,750000;47,540001;323,010010;43,410000;
2022-04-29 01:00;2022-04-29 03:00;347,350006;46,680000;326,959991;43,939999;
2022-04-29 02:00;2022-04-29 04:00;356,130005;47,860001;339,829987;45,669998;
2022-04-29 03:00;2022-04-29 05:00;389,690002;52,369999;345,559998;46,439999;
2022-04-29 04:00;2022-04-29 06:00;293,619995;39,459999;289,899994;38,959999;
2022-04-29 05:00;2022-04-29 07:00;377,559998;50,740002;402,709991;54,119999;
2022-04-29 06:00;2022-04-29 08:00;382,019989;51,340000;381,570007;51,279999;
2022-04-29 07:00;2022-04-29 09:00;353,299988;47,480000;367,880005;49,439999;
2022-04-29 08:00;2022-04-29 10:00;328,450012;44,139999;291,390015;39,160000;
2022-04-29 09:00;2022-04-29 11:00;275,540009;37,029999;289,450012;38,900002;
2022-04-29 10:00;2022-04-29 12:00;326,059998;43,820000;281,269989;37,799999;
2022-04-29 11:00;2022-04-29 13:00;317,880005;42,720001;327,630005;44,029999;
2022-04-29 12:00;2022-04-29 14:00;320,779999;43,110001;319,140015;42,889999;
2022-04-29 13:00;2022-04-29 15:00;314,829987;42,310001;318,029999;42,740002;
2022-04-29 14:00;2022-04-29 16:00;315,279999;42,369999;318,100006;42,750000;
2022-04-29 15:00;2022-04-29 17:00;308,209991;41,419998;337,820007;45,400002;
2022-04-29 16:00;2022-04-29 18:00;339,760010;45,660000;350,250000;47,070000;
2022-04-29 17:00;2022-04-29 19:00;351,739990;47,270000;351,739990;47,270000;
2022-04-29 18:00;2022-04-29 20:00;352,480011;47,369999;362,149994;48,669998;
2022-04-29 19:00;2022-04-29 21:00;345,559998;46,439999;338,339996;45,470001;
2022-04-29 20:00;2022-04-29 22:00;365,799988;49,160000;359,470001;48,310001;
2022-04-29 21:00;2022-04-29 23:00;352,410004;47,360001;335,070007;45,029999;
2022-04-29 22:00;2022-04-30 00:00;395,029999;53,080002;350,970001;47,160000;
2022-04-29 23:00;2022-04-30 01:00;357,369995;48,020000;337,200012;45,310001;
2022-04-30 00:00;2022-04-30 02:00;357,820007;48,080002;331,989990;44,610001;
2022-04-30 01:00;2022-04-30 03:00;360,500000;48,439999;288,160004;38,720001;
2022-04-30 02:00;2022-04-30 04:00;360,119995;48,389999;282,579987;37,970001;
2022-04-30 03:00;2022-04-30 05:00;422,190002;56,730000;299,320007;40,220001;
2022-04-30 04:00;2022-04-30 06:00;426,359985;57,290001;345,089996;46,369999;
2022-04-30 05:00;2022-04-30 07:00;391,450012;52,599998;373,670013;50,209999;
2022-04-30 06:00;2022-04-30 08:00;388,029999;52,139999;361,829987;48,619999;
2022-04-30 07:00;2022-04-30 09:00;366,670013;49,270000;353,279999;47,470001;
2022-04-30 08:00;2022-04-30 10:00;365,040009;49,049999;341,589996;45,900002;
2022-04-30 09:00;2022-04-30 11:00;355,510010;47,770000;337,500000;45,349998;
2022-04-30 10:00;2022-04-30 12:00;365,850006;49,160000;339,959991;45,680000;
2022-04-30 11:00;2022-04-30 13:00;363,320007;48,820000;343,750000;46,189999;
2022-04-30 12:00;2022-04-30 14:00;363,250000;48,810001;341,959991;45,950001;
2022-04-30 13:00;2022-04-30 15:00;381,779999;51,299999;342,859985;46,070000;
2022-04-30 14:00;2022-04-30 16:00;377,540009;50,730000;341,820007;45,930000;
2022-04-30 15:00;2022-04-30 17:00;365,630005;49,130001;338,320007;45,459999;
2022-04-30 16:00;2022-04-30 18:00;348,359985;46,810001;355,359985;47,750000;
2022-04-30 17:00;2022-04-30 19:00;399,940002;53,740002;374,190002;50,279999;
2022-04-30 18:00;2022-04-30 20:00;401,130005;53,900002;288,309998;38,740002;
2022-04-30 19:00;2022-04-30 21:00;400,089996;53,759998;295,750000;39,740002;
2022-04-30 20:00;2022-04-30 22:00;380,140015;51,080002;291,510010;39,169998;
2022-04-30 21:00;2022-04-30 23:00;371,809998;49,959999;355,359985;47,750000;
2022-04-30 22:00;2022-05-01 00:00;432,950012;58,180000;393,059998;52,820000;
2022-04-30 23:00;2022-05-01 01:00;366,420013;49,240002;375,500000;50,459999;
2022-05-01 00:00;2022-05-01 02:00;370,290009;49,759998;372,820007;50,099998;
2022-05-01 01:00;2022-05-01 03:00;368,880005;49,570000;370,809998;49,830002;
2022-05-01 02:00;2022-05-01 04:00;368,799988;49,560001;372,519989;50,060001;
2022-05-01 03:00;2022-05-01 05:00;444,329987;59,709999;375,049988;50,400002;
2022-05-01 04:00;2022-05-01 06:00;434,959991;58,450001;388,890015;52,259998;
2022-05-01 05:00;2022-05-01 07:00;440,390015;59,180000;397,079987;53,360001;
2022-05-01 06:00;2022-05-01 08:00;403,029999;54,160000;393,880005;52,930000;
2022-05-01 07:00;2022-05-01 09:00;411,440002;55,290001;378,769989;50,900002;
2022-05-01 08:00;2022-05-01 10:00;409,799988;55,070000;368,130005;49,470001;
2022-05-01 09:00;2022-05-01 11:00;445,750000;59,900002;362,769989;48,750000;
2022-05-01 10:00;2022-05-01 12:00;368,880005;49,570000;360,910004;48,500000;
2022-05-01 11:00;2022-05-01 13:00;366,869995;49,299999;370,959991;49,849998;
2022-05-01 12:00;2022-05-01 14:00;383,160004;51,490002;394,179993;52,970001;
2022-05-01 13:00;2022-05-01 15:00;381,000000;51,200001;387,029999;52,009998;
2022-05-01 14:00;2022-05-01 16:00;461,000000;61,950001;382,940002;51,459999;
2022-05-01 15:00;2022-05-01 17:00;476,329987;64,010002;381,899994;51,320000;
2022-05-01 16:00;2022-05-01 18:00;466,359985;62,669998;317,380005;42,650002;
2022-05-01 17:00;2022-05-01 19:00;488,390015;65,629997;324,670013;43,630001;
2022-05-01 18:00;2022-05-01 20:00;490,320007;65,889999;321,769989;43,240002;
2022-05-01 19:00;2022-05-01 21:00;480,200012;64,529999;343,950012;46,220001;
2022-05-01 20:00;2022-05-01 22:00;515,400024;69,260002;385,250000;51,770000;
2022-05-01 21:00;2022-05-01 23:00;520,609985;69,959999;392,089996;52,689999;
2022-05-01 22:00;2022-05-02 00:00;787,830017;105,870003;555,809998;74,690002;
2022-05-01 23:00;2022-05-02 01:00;638,849976;85,849998;489,950012;65,839996;
2022-05-02 00:00;2022-05-02 02:00;639,750000;85,970001;481,170013;64,660004;
2022-05-02 01:00;2022-05-02 03:00;628,289978;84,430000;472,309998;63,470001;
2022-05-02 02:00;2022-05-02 04:00;635,580017;85,410004;469,929993;63,150002;
2022-05-02 03:00;2022-05-02 05:00;791,330017;106,339996;648,599976;87,160004;
2022-05-02 04:00;2022-05-02 06:00;826,679993;111,089996;652,320007;87,660004;
2022-05-02 05:00;2022-05-02 07:00;912,770020;122,660004;683,950012;91,910004;
2022-05-02 06:00;2022-05-02 08:00;823,919983;110,720001;554,020020;74,449997;
2022-05-02 07:00;2022-05-02 09:00;999,690002;134,339996;621,960022;83,580002;
2022-05-02 08:00;2022-05-02 10:00;960,700012;129,100006;613,770020;82,480003;
2022-05-02 09:00;2022-05-02 11:00;1006,309998;135,229996;614,520020;82,580002;
2022-05-02 10:00;2022-05-02 12:00;1003,260010;134,820007;546,210022;73,400002;
2022-05-02 11:00;2022-05-02 13:00;992,770020;133,410004;552,309998;74,220001;
2022-05-02 12:00;2022-05-02 14:00;984,809998;132,339996;549,849976;73,889999;
2022-05-02 13:00;2022-05-02 15:00;1009,070007;135,600006;675,909973;90,830002;
2022-05-02 14:00;2022-05-02 16:00;958,169983;128,759995;677,099976;90,989998;
2022-05-02 15:00;2022-05-02 17:00;954,739990;128,300003;672,340027;90,349998;
2022-05-02 16:00;2022-05-02 18:00;885,020020;118,930000;720,929993;96,879997;
2022-05-02 17:00;2022-05-02 19:00;904,659973;121,570000;720,780029;96,860001;
2022-05-02 18:00;2022-05-02 20:00;906,150024;121,769997;704,640015;94,690002;
2022-05-02 19:00;2022-05-02 21:00;892,309998;119,910004;704,780029;94,709999;
2022-05-02 20:00;2022-05-02 22:00;906,669983;121,839996;724,130005;97,309998;
2022-05-02 21:00;2022-05-02 23:00;885,320007;118,970001;602,460022;80,959999;
2022-05-02 22:00;2022-05-03 00:00;755,609985;101,540001;539,510010;72,500000;
2022-05-02 23:00;2022-05-03 01:00;583,789978;78,449997;488,910004;65,699997;
2022-05-03 00:00;2022-05-03 02:00;584,380005;78,529999;486,450012;65,370003;
2022-05-03 01:00;2022-05-03 03:00;586,539978;78,820000;485,410004;65,230003;
2022-05-03 02:00;2022-05-03 04:00;599,039978;80,500000;486,230011;65,339996;
2022-05-03 03:00;2022-05-03 05:00;796,979980;107,099998;533,630005;71,709999;
2022-05-03 04:00;2022-05-03 06:00;823,630005;110,680000;617,119995;82,930000;
2022-05-03 05:00;2022-05-03 07:00;799,739990;107,470001;646,000000;86,809998;
2022-05-03 06:00;2022-05-03 08:00;790,440002;106,220001;691,460022;92,919998;
2022-05-03 07:00;2022-05-03 09:00;787,309998;105,800003;700,020020;94,070000;
2022-05-03 08:00;2022-05-03 10:00;780,320007;104,860001;696,520020;93,599998;
2022-05-03 09:00;2022-05-03 11:00;889,409973;119,519997;685,059998;92,059998;
2022-05-03 10:00;2022-05-03 12:00;876,010010;117,720001;669,880005;90,019997;
2022-05-03 11:00;2022-05-03 13:00;889,330017;119,510002;677,179993;91,000000;
2022-05-03 12:00;2022-05-03 14:00;853,760010;114,730003;647,780029;87,050003;
2022-05-03 13:00;2022-05-03 15:00;787,159973;105,779999;650,020020;87,349998;
2022-05-03 14:00;2022-05-03 16:00;787,909973;105,879997;629,330017;84,570000;
2022-05-03 15:00;2022-05-03 17:00;587,880005;79,000000;516,590027;69,419998;
2022-05-03 16:00;2022-05-03 18:00;597,030029;80,230003;533,929993;71,750000;
2022-05-03 17:00;2022-05-03 19:00;605,289978;81,339996;532,440002;71,550003;
2022-05-03 18:00;2022-05-03 20:00;573,219971;77,029999;552,460022;74,239998;
2022-05-03 19:00;2022-05-03 21:00;559,969971;75,250000;561,979980;75,519997;
2022-05-03 20:00;2022-05-03 22:00;591,520020;79,489998;560,719971;75,349998;
2022-05-03 21:00;2022-05-03 23:00;557,809998;74,959999;543,299988;73,010002;
2022-05-03 22:00;2022-05-04 00:00;512,549988;68,900002;420,679993;56,549999;
2022-05-03 23:00;2022-05-04 01:00;455,350006;61,209999;414,579987;55,730000;
2022-05-04 00:00;2022-05-04 02:00;456,239990;61,330002;411,230011;55,279999;
2022-05-04 01:00;2022-05-04 03:00;450,440002;60,549999;408,929993;54,970001;
2022-05-04 02:00;2022-05-04 04:00;445,010010;59,820000;408,929993;54,970001;
2022-05-04 03:00;2022-05-04 05:00;487,260010;65,500000;427,149994;57,419998;
2022-05-04 04:00;2022-05-04 06:00;516,500000;69,430000;468,369995;62,959999;
2022-05-04 05:00;2022-05-04 07:00;576,830017;77,540001;502,589996;67,559998;
2022-05-04 06:00;2022-05-04 08:00;452,220001;60,790001;416,140015;55,939999;
2022-05-04 07:00;2022-05-04 09:00;440,540009;59,220001;416,369995;55,970001;
2022-05-04 08:00;2022-05-04 10:00;447,160004;60,110001;416,589996;56,000000;
2022-05-04 09:00;2022-05-04 11:00;445,829987;59,930000;417,929993;56,180000;
2022-05-04 10:00;2022-05-04 12:00;447,609985;60,169998;336,619995;45,250000;
2022-05-04 11:00;2022-05-04 13:00;441,730011;59,380001;330,519989;44,430000;
2022-05-04 12:00;2022-05-04 14:00;439,200012;59,040001;334,089996;44,910000;
2022-05-04 13:00;2022-05-04 15:00;435,709991;58,570000;398,220001;53,529999;
2022-05-04 14:00;2022-05-04 16:00;438,010010;58,880001;335,950012;45,160000;
2022-05-04 15:00;2022-05-04 17:00;431,390015;57,990002;391,369995;52,610001;
2022-05-04 16:00;2022-05-04 18:00;440,769989;59,250000;396,649994;53,320000;
2022-05-04 17:00;2022-05-04 19:00;437,339996;58,790001;399,480011;53,700001;
2022-05-04 18:00;2022-05-04 20:00;442,399994;59,470001;355,369995;47,770000;
2022-05-04 19:00;2022-05-04 21:00;423,279999;56,900002;356,040009;47,860001;
2022-05-04 20:00;2022-05-04 22:00;463,230011;62,270000;354,769989;47,689999;
2022-05-04 21:00;2022-05-04 23:00;460,029999;61,840000;405,510010;54,509998;
2022-05-04 22:00;2022-05-05 00:00;440,540009;59,209999;365,170013;49,080002;
2022-05-04 23:00;2022-05-05 01:00;402,000000;54,029999;360,630005;48,470001;
2022-05-05 00:00;2022-05-05 02:00;402,299988;54,070000;359,070007;48,259998;
2022-05-05 01:00;2022-05-05 03:00;397,760010;53,459999;357,510010;48,049999;
2022-05-05 02:00;2022-05-05 04:00;397,459991;53,419998;359,440002;48,310001;
2022-05-05 03:00;2022-05-05 05:00;418,220001;56,209999;369,489990;49,660000;
2022-05-05 04:00;2022-05-05 06:00;458,399994;61,610001;342,480011;46,029999;
2022-05-05 05:00;2022-05-05 07:00;417,480011;56,110001;336,750000;45,259998;
2022-05-05 06:00;2022-05-05 08:00;408,320007;54,880001;334,660004;44,980000;
2022-05-05 07:00;2022-05-05 09:00;402,369995;54,080002;328,410004;44,139999;
2022-05-05 08:00;2022-05-05 10:00;394,559998;53,029999;331,089996;44,500000;
2022-05-05 09:00;2022-05-05 11:00;444,779999;59,779999;336,750000;45,259998;
2022-05-05 10:00;2022-05-05 12:00;421,489990;56,650002;325,510010;43,750000;
2022-05-05 11:00;2022-05-05 13:00;436,220001;58,630001;367,480011;49,389999;
2022-05-05 12:00;2022-05-05 14:00;432,730011;58,160000;366,510010;49,259998;
2022-05-05 13:00;2022-05-05 15:00;421,940002;56,709999;367,549988;49,400002;
2022-05-05 14:00;2022-05-05 16:00;420,529999;56,520000;365,170013;49,080002;
2022-05-05 15:00;2022-05-05 17:00;411,670013;55,330002;424,540009;57,060001;
2022-05-05 16:00;2022-05-05 18:00;405,940002;54,560001;421,869995;56,700001;
2022-05-05 17:00;2022-05-05 19:00;409,739990;55,070000;421,420013;56,639999;
2022-05-05 18:00;2022-05-05 20:00;495,299988;66,570000;425,660004;57,209999;
2022-05-05 19:00;2022-05-05 21:00;513,900024;69,070000;429,750000;57,759998;
2022-05-05 20:00;2022-05-05 22:00;516,280029;69,389999;428,779999;57,630001;
2022-05-05 21:00;2022-05-05 23:00;541,950012;72,839996;423,350006;56,900002;
2022-05-05 22:00;2022-05-06 00:00;654,719971;87,989998;528,530029;71,029999;
2022-05-05 23:00;2022-05-06 01:00;548,690002;73,739998;527,340027;70,870003;
2022-05-06 00:00;2022-05-06 02:00;548,840027;73,760002;531,059998;71,370003;
2022-05-06 01:00;2022-05-06 03:00;550,849976;74,029999;559,559998;75,199997;
2022-05-06 02:00;2022-05-06 04:00;580,239990;77,980003;580,690002;78,040001;
2022-05-06 03:00;2022-05-06 05:00;656,809998;88,269997;671,469971;90,239998;
2022-05-06 04:00;2022-05-06 06:00;653,679993;87,849998;803,840027;108,029999;
2022-05-06 05:00;2022-05-06 07:00;823,190002;110,629997;897,369995;120,599998;
2022-05-06 06:00;2022-05-06 08:00;787,539978;105,839996;878,469971;118,059998;
2022-05-06 07:00;2022-05-06 09:00;766,710022;103,040001;675,409973;90,769997;
2022-05-06 08:00;2022-05-06 10:00;885,909973;119,059998;675,630005;90,800003;
2022-05-06 09:00;2022-05-06 11:00;1015,679993;136,500000;659,859985;88,680000;
2022-05-06 10:00;2022-05-06 12:00;877,359985;117,910004;727,869995;97,820000;
2022-05-06 11:00;2022-05-06 13:00;762,020020;102,410004;721,619995;96,980003;
2022-05-06 12:00;2022-05-06 14:00;758,380005;101,919998;626,820007;84,239998;
2022-05-06 13:00;2022-05-06 15:00;758,820007;101,980003;610,010010;81,980003;
2022-05-06 14:00;2022-05-06 16:00;726,080017;97,580002;598,169983;80,389999;
2022-05-06 15:00;2022-05-06 17:00;706,590027;94,959999;601,969971;80,900002;
2022-05-06 16:00;2022-05-06 18:00;701,080017;94,220001;594,969971;79,959999;
2022-05-06 17:00;2022-05-06 19:00;659,489990;88,629997;621,460022;83,519997;
2022-05-06 18:00;2022-05-06 20:00;635,450012;85,400002;636,200012;85,500000;
2022-05-06 19:00;2022-05-06 21:00;651,530029;87,559998;640,289978;86,050003;
2022-05-06 20:00;2022-05-06 22:00;639,469971;85,940002;625,039978;84,000000;
2022-05-06 21:00;2022-05-06 23:00;685,309998;92,099998;598,619995;80,449997;
2022-05-06 22:00;2022-05-07 00:00;1010,119995;135,759995;574,330017;77,190002;
2022-05-06 23:00;2022-05-07 01:00;727,900024;97,830002;527,609985;70,910004;
2022-05-07 00:00;2022-05-07 02:00;700,750000;94,180000;530,659973;71,320000;
2022-05-07 01:00;2022-05-07 03:00;749,630005;100,750000;536,159973;72,059998;
2022-05-07 02:00;2022-05-07 04:00;750,080017;100,809998;535,340027;71,949997;
2022-05-07 03:00;2022-05-07 05:00;989,289978;132,960007;579,909973;77,940002;
2022-05-07 04:00;2022-05-07 06:00;1103,349976;148,289993;625,369995;84,050003;
2022-05-07 05:00;2022-05-07 07:00;987,349976;132,699997;632,739990;85,040001;
2022-05-07 06:00;2022-05-07 08:00;924,710022;124,279999;638,840027;85,860001;
2022-05-07 07:00;2022-05-07 09:00;899,559998;120,900002;642,409973;86,339996;
2022-05-07 08:00;2022-05-07 10:00;895,909973;120,410004;647,169983;86,980003;
2022-05-07 09:00;2022-05-07 11:00;851,859985;114,489998;639,590027;85,959999;
2022-05-07 10:00;2022-05-07 12:00;854,539978;114,849998;600,150024;80,660004;
2022-05-07 11:00;2022-05-07 13:00;836,539978;112,430000;602,229980;80,940002;
2022-05-07 12:00;2022-05-07 14:00;818,159973;109,959999;600,750000;80,739998;
2022-05-07 13:00;2022-05-07 15:00;841,299988;113,070000;601,489990;80,839996;
2022-05-07 14:00;2022-05-07 16:00;841,669983;113,120003;595,979980;80,099998;
2022-05-07 15:00;2022-05-07 17:00;842,039978;113,169998;598,739990;80,470001;
2022-05-07 16:00;2022-05-07 18:00;905,809998;121,739998;621,210022;83,489998;
2022-05-07 17:00;2022-05-07 19:00;853,799988;114,750000;625,000000;84,000000;
2022-05-07 18:00;2022-05-07 20:00;833,859985;112,070000;624,700012;83,959999;
2022-05-07 19:00;2022-05-07 21:00;833,260010;111,989998;626,940002;84,260002;
2022-05-07 20:00;2022-05-07 22:00;852,380005;114,559998;635,719971;85,440002;
2022-05-07 21:00;2022-05-07 23:00;830,059998;111,559998;624,630005;83,949997;
2022-05-07 22:00;2022-05-08 00:00;877,469971;117,940002;580,390015;78,010002;
2022-05-07 23:00;2022-05-08 01:00;704,869995;94,739998;533,750000;71,739998;
2022-05-08 00:00;2022-05-08 02:00;704,119995;94,639999;535,080017;71,919998;
2022-05-08 01:00;2022-05-08 03:00;716,469971;96,300003;481,070007;64,660004;
2022-05-08 02:00;2022-05-08 04:00;712,309998;95,739998;485,309998;65,230003;
2022-05-08 03:00;2022-05-08 05:00;866,830017;116,510002;525,929993;70,690002;
2022-05-08 04:00;2022-05-08 06:00;836,549988;112,440002;558,739990;75,099998;
2022-05-08 05:00;2022-05-08 07:00;805,380005;108,250000;641,549988;86,230003;
2022-05-08 06:00;2022-05-08 08:00;776,510010;104,370003;645,349976;86,739998;
2022-05-08 07:00;2022-05-08 09:00;788,039978;105,919998;640,580017;86,099998;
2022-05-08 08:00;2022-05-08 10:00;791,020020;106,320000;652,260010;87,669998;
2022-05-08 09:00;2022-05-08 11:00;784,400024;105,430000;635,380005;85,400002;
2022-05-08 10:00;2022-05-08 12:00;756,570007;101,690002;618,190002;83,089996;
2022-05-08 11:00;2022-05-08 13:00;771,530029;103,699997;608,150024;81,739998;
2022-05-08 12:00;2022-05-08 14:00;803,299988;107,970001;597,059998;80,250000;
2022-05-08 13:00;2022-05-08 15:00;772,500000;103,830002;603,380005;81,099998;
2022-05-08 14:00;2022-05-08 16:00;752,630005;101,160004;608,440002;81,779999;
2022-05-08 15:00;2022-05-08 17:00;645,789978;86,800003;593,640015;79,790001;
2022-05-08 16:00;2022-05-08 18:00;643,109985;86,440002;585,380005;78,680000;
2022-05-08 17:00;2022-05-08 19:00;631,280029;84,849998;588,650024;79,120003;
2022-05-08 18:00;2022-05-08 20:00;638,650024;85,839996;645,270020;86,730003;
2022-05-08 19:00;2022-05-08 21:00;637,309998;85,660004;636,940002;85,610001;
2022-05-08 20:00;2022-05-08 22:00;622,729980;83,699997;634,859985;85,330002;
2022-05-08 21:00;2022-05-08 23:00;633,140015;85,099998;604,650024;81,269997;
2022-05-08 22:00;2022-05-09 00:00;660,599976;88,790001;649,880005;87,349998;
2022-05-08 23:00;2022-05-09 01:00;634,710022;85,309998;530,700012;71,330002;
2022-05-09 00:00;2022-05-09 02:00;633,890015;85,199997;522,059998;70,169998;
2022-05-09 01:00;2022-05-09 03:00;592,450012;79,629997;486,200012;65,349998;
2022-05-09 02:00;2022-05-09 04:00;592,299988;79,610001;486,799988;65,430000;
2022-05-09 03:00;2022-05-09 05:00;616,260010;82,830002;531,070007;71,379997;
2022-05-09 04:00;2022-05-09 06:00;618,559998;83,139999;568,190002;76,370003;
2022-05-09 05:00;2022-05-09 07:00;613,130005;82,410004;578,760010;77,790001;
2022-05-09 06:00;2022-05-09 08:00;620,869995;83,449997;689,909973;92,730003;
2022-05-09 07:00;2022-05-09 09:00;623,840027;83,849998;689,539978;92,680000;
2022-05-09 08:00;2022-05-09 10:00;605,099976;81,330002;665,140015;89,400002;
2022-05-09 09:00;2022-05-09 11:00;614,099976;82,540001;580,989990;78,089996;
2022-05-09 10:00;2022-05-09 12:00;624,289978;83,910004;657,989990;88,440002;
2022-05-09 11:00;2022-05-09 13:00;613,869995;82,510002;657,400024;88,360001;
2022-05-09 12:00;2022-05-09 14:00;617,820007;83,040001;646,090027;86,839996;
2022-05-09 13:00;2022-05-09 15:00;625,330017;84,050003;643,260010;86,459999;
2022-05-09 14:00;2022-05-09 16:00;620,640015;83,419998;642,000000;86,290001;
2022-05-09 15:00;2022-05-09 17:00;617,890015;83,050003;646,979980;86,959999;
2022-05-09 16:00;2022-05-09 18:00;603,239990;81,080002;535,900024;72,029999;
2022-05-09 17:00;2022-05-09 19:00;603,830017;81,160004;536,799988;72,150002;
2022-05-09 18:00;2022-05-09 20:00;605,169983;81,339996;538,280029;72,349998;
2022-05-09 19:00;2022-05-09 21:00;689,539978;92,680000;628,979980;84,540001;
